"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","ETA1","Classe di età","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",46.686,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",52.017,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",54.459,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",43.284,,
"ITD5","Emilia-Romagna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",37.119,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",163.597,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q2","T2-2018",156.992,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q1","T1-2018",169.641,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q4","T4-2018",153.692,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q3","T3-2018",174.062,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",158.434,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q1","T1-2019",169.028,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q2","T2-2019",147.246,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q4","T4-2019",148.205,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q3","T3-2019",169.255,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",175.93,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q2","T2-2020",180.202,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q1","T1-2020",168.172,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q3","T3-2020",173.251,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q4","T4-2020",182.096,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",179.873,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",141.419,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",101.934,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q1","T1-2021",195.288,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q2","T2-2021",177.488,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q3","T3-2021",169.381,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q4","T4-2021",177.335,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q1","T1-2022",175.376,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q2","T2-2022",151.531,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q3","T3-2022",110.953,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q4","T4-2022",127.817,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q1","T1-2023",101.908,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q2","T2-2023",99.003,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q3","T3-2023",98.531,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q4","T4-2023",108.294,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q1","T1-2024",105.391,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q2","T2-2024",97.729,,
"ITE","Centro","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q3","T3-2024",111.271,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",37.743,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",41.267,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",50.237,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",54.142,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",42.283,,
"ITE1","Toscana","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",27.922,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",11.995,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",9.864,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",11.741,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",13.02,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",9.032,,
"ITE2","Umbria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",6.085,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",18.712,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",15.948,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",19.71,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",17.803,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",16.08,,
"ITE3","Marche","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",10.9,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",95.147,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",91.354,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",94.241,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",94.908,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",74.024,,
"ITE4","Lazio","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",57.027,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",596.996,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q2","T2-2018",584.08,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q1","T1-2018",584.119,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q4","T4-2018",600.718,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018-Q3","T3-2018",619.07,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",564.721,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q1","T1-2019",601.87,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q2","T2-2019",537.411,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q4","T4-2019",563.88,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019-Q3","T3-2019",555.724,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",558.826,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q2","T2-2020",576.35,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q1","T1-2020",574.228,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q3","T3-2020",538.787,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020-Q4","T4-2020",545.939,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",553.824,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",464.604,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",401.239,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q1","T1-2021",577.746,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q2","T2-2021",560.295,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q3","T3-2021",530.6,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021-Q4","T4-2021",546.657,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q1","T1-2022",523.788,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q2","T2-2022",479.938,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q3","T3-2022",416.099,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022-Q4","T4-2022",438.593,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q1","T1-2023",428.177,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q2","T2-2023",381.642,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q3","T3-2023",401.853,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023-Q4","T4-2023",393.284,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q1","T1-2024",375.88,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q2","T2-2024",342.341,,
"ITFG","Mezzogiorno","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2024-Q3","T3-2024",398.742,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",19.45,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",19.76,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",18.194,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",20.169,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",16.637,,
"ITF1","Abruzzo","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",11.47,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",5.784,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",5.748,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",6.943,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",5.645,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",4.342,,
"ITF2","Molise","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",3.603,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",198.252,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",181.338,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",187.95,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",179.917,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",157.324,,
"ITF3","Campania","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",137.911,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",101.697,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",99.046,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",99.46,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",102.274,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",81.038,,
"ITF4","Puglia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",70.593,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",11.66,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",11.086,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",12.015,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",11.685,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",8.472,,
"ITF5","Basilicata","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",7.033,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",60.816,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",56.326,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",51.173,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",52.244,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",41.138,,
"ITF6","Calabria","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",35.257,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",168.608,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2019","2019",160.018,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2020","2020",156.714,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2021","2021",155.84,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2022","2022",133.783,,
"ITG1","Sicilia","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2023","2023",111.745,,
"ITG2","Sardegna","NEET","giovani Neet di 15-34 anni (non occupati e non in istruzione)","Y15-24","15-24 anni","2018","2018",30.73,,
