STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,reason,Reason,sex,Sex,age,Age class,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,CZ,Czechia,2019,,0.8,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,CZ,Czechia,2020,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,CZ,Czechia,2021,,0.6,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,CZ,Czechia,2022,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,CZ,Czechia,2023,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2006,,0.8,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2007,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2008,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2009,,0.9,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2010,,1.0,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2011,,1.2,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2012,,1.3,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2013,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2014,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2015,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2016,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2017,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2018,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2019,,1.0,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2021,,1.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2022,,1.5,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DE,Germany,2023,,1.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2006,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2007,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2008,,0.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2009,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2010,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2011,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2012,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2013,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2014,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2015,,0.2,,u,low reliability,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2016,,0.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2017,,0.4,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2018,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2019,,0.4,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2020,,0.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2021,,0.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2022,,0.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,DK,Denmark,2023,,0.2,,bu,"break in time series, low reliability",,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2006,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2007,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2008,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2009,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2010,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2011,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2012,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2013,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2014,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2015,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2016,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2017,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2018,,1.2,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2019,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2020,,1.3,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2021,,1.2,,b,break in time series,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2022,,1.1,,,,,
dataflow,ESTAT:SDG_05_40(1.0),Persons outside the labour force due to caring responsibilities by sex,A,Annual,FAM_CARE,Care of adults with disabilities or children,F,Females,Y20-64,From 20 to 64 years,PC_POP,Percentage of total population,EA20,Euro area – 20 countries (from 2023),2023,,1.1,,,,,
